"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.245","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/saffron-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.619","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-folly/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.633","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/5-monteagle/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.368","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-retreat/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.400","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allpoints-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.662","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellington-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.164","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeystone/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.628","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-school-house/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.615","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beech-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.606","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windjammer/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.811","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.295","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.896","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.891","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.397","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.885","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.956","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.724","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.244","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.192","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.291","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","text/html; charset=UTF-8","200","OK","Indexable","","16","0.925","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.359","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","16","0.827","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","2.071","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.188","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.080","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.374","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/view-1.jpg","image/jpeg","200","OK","Indexable","","0","0.048","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.661","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/wells-reiszed-1.jpg","image/jpeg","200","OK","Indexable","","0","0.021","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/thornham-resized.jpg","image/jpeg","200","OK","Indexable","","0","0.137","",""
"https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","Indexable","","5","0.436","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.007","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/burnham-overy-staith-resized-1.jpg","image/jpeg","200","OK","Indexable","","0","0.038","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/sandringham-resized-1.jpg","image/jpeg","200","OK","Indexable","","0","0.057","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/binham-resized-1.jpg","image/jpeg","200","OK","Indexable","","0","0.240","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.871","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/burnham-market-resized-1.jpg","image/jpeg","200","OK","Indexable","","0","0.162","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/Holme-Next-The-Sea-resized-2.jpg","image/jpeg","200","OK","Indexable","","0","0.139","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/titchwell-resized-2.jpg","image/jpeg","200","OK","Indexable","","0","0.069","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.533","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/holkham-resized-1.jpg","image/jpeg","200","OK","Indexable","","0","0.149","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/hunstanton-cliffs-resized.jpg","image/jpeg","200","OK","Indexable","","0","0.126","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.481","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.789","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.650","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.313","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.084","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.767","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.634","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.587","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.979","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.384","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.161","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.668","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.255","",""
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=5140","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","2","0.305","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.820","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.955","",""
