"Address","Status Code","Title 1","Indexability","Indexability Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeystone/","200","Norfolk Holiday Cottage to rent in Old Hunstanton - Honeystone","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-school-house/","200","Norfolk Holiday Cottage to rent in Burnham Market - Old School House","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beech-cottage/","200","Norfolk Holiday Cottage to rent in Burnham Norton - Beech Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windjammer/","200","Norfolk Holiday Cottage to rent in Holme-next-the-Sea - Windjammer","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","200","Norfolk Holiday Cottage to rent in Holme-next-the-Sea - Tern Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","200","Norfolk Holiday Cottage to rent in Brancaster Staithe - Oak Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","200","Norfolk Holiday Cottage to rent in Burnham Market - The Foundry","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","200","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - 3 Smugglers Cove","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","200","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Bliss Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","200","Norfolk Holiday Cottage to rent in Burnham Market - Sutton Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","200","Norfolk Holiday Cottage to rent in Binham - Samphire Barn","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","200","Norfolk Holiday Cottage to rent in Thornham - 2 School Row","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","200","Norfolk Holiday Cottage to rent in Wells-next-the-sea - Wellfleet Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","200","Norfolk Holiday Cottage to rent in Burnham Market - Bluebell Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","200","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Truncheon's Reach","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","200","Norfolk Holiday Cottage to rent in Old Hunstanton - Seasalt Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","200","Norfolk Holiday Cottage to rent in Docking - Star Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","200","Norfolk Holiday Cottage to rent in Stanhoe - Grasshopper Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","200","Norfolk Holiday Cottage to rent in Burnham Norton - Mill View Burnham Norton","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","200","Norfolk Holiday Cottage to rent in Old Hunstanton - Jeeves Hideaway","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","200","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Bailey Wick Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","200","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Ella's Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/wishlist/","200","Wishlist - Sowerbys Holiday Cottages","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","200","Norfolk Holiday Cottage to rent in Stiffkey - Fox Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","200","Norfolk Holiday Cottage to rent in Thornham - Sunset View","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","200","Holiday cottages in Old Hunstanton area, Norfolk - Sowerbys Holiday Cottages","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","200","Holiday cottages in Brancaster area, Norfolk - Sowerbys Holiday Cottages","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","200","Holiday cottages in The Burnhams area, Norfolk - Sowerbys Holiday Cottages","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","200","Holiday cottages in Wells-next-the-Sea area, Norfolk - Sowerbys Holiday Cottages","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","200","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Boatman's Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","200","Norfolk Holiday Cottage to rent in Burnham Market - Pebble Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","200","Norfolk Holiday Cottage to rent in Docking - Orchard House Docking","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","200","Norfolk Holiday Cottage to rent in Brancaster - Little Twitchers","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","200","Norfolk Holiday Cottage to rent in Docking - Virginia Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","200","Norfolk Holiday Cottage to rent in Burnham Market - Duckling Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","200","Norfolk Holiday Cottage to rent in Brancaster Staithe - Bonnierigg","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","200","Norfolk Holiday Cottage to rent in Brancaster - Windswept Cottage","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","200","Norfolk Holiday Cottage to rent in North Creake - Cherryhill","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","200","Norfolk Holiday Cottage to rent in Wighton - 2 Waterhall Cottages","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=5140","200","Sowerbys Holiday Cottages | Property details for Washmeres","Non-Indexable","noindex"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","200","Norfolk Holiday Cottage to rent in Fring - Field Cottage in Fring","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","200","Norfolk Holiday Cottage to rent in Burnham Market - Hares End","Indexable",""
