"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2025/02/sauna-shc.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&bedrooms=&bathrooms=&village=&new=yes","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","noindex","","noindex, follow",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-view/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-view/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/longview-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/longview-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/5-pauls-maltings/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/5-pauls-maltings/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnydene/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnydene/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/staithe-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/staithe-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-overy-staithe/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-overy-staithe/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ongar-lodge/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ongar-lodge/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-breeze/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-breeze/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pear-tree-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pear-tree-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestones/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestones/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/falgate/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/falgate/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&action=quicksearch&bedrooms=&bathrooms=&village=&has_sea_view=yes","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","noindex","","noindex, follow",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3401","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","noindex","","NOINDEX, NOFOLLOW",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lime-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lime-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lilac-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lilac-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/dolphin-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/dolphin-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beamish/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beamish/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/josh-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/josh-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/brent-burn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/brent-burn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-140/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-140/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lapwing/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lapwing/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beck-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beck-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pinkleton/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pinkleton/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seal-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seal-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lantern-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lantern-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/skylark/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/skylark/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chadwicks/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chadwicks/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seawards/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seawards/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/rose-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/rose-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-brancaster-staithe/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-brancaster-staithe/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
