"Address","Status Code","Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/","200","OK"
