"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","50e197d61115e67dc8b4b5fad9d9cf3c","84","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/marshview-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","7ca87371f82ad576083690dddfa02276","85","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/marshview-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/marshview-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","text/html; charset=UTF-8","200","OK","Indexable","","5cdaba65fcc2b03eef079889c68c9d9c","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","25bfa66ac9e917a8423f8e4aed341370","101","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","text/html; charset=UTF-8","200","OK","Indexable","","5930ad3fd02caf0ce19a433a62370f","79","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","text/html; charset=UTF-8","200","OK","Indexable","","98386ec3072c0572d6e6cd117d4f94b8","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","text/html; charset=UTF-8","200","OK","Indexable","","aaa4c2182b85e4ff3d1c94c0f7e7ffef","98","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","84e1bec1ce4c9377e4259adc3152c081","88","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","text/html; charset=UTF-8","200","OK","Indexable","","c9a49a92c7afcdf4e66d3480ff2556a6","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","e4de745af24b717f508082c950d1a2cf","83","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","text/html; charset=UTF-8","200","OK","Indexable","","5254300010e6acae4cecaab9c22426d9","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","text/html; charset=UTF-8","200","OK","Indexable","","1e0ef512e5679874e70f876bd3f40f05","75","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","text/html; charset=UTF-8","200","OK","Indexable","","36aa71044c718bab861e08cd4c710476","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","12cb8a6394c035a811755ffb8d30637c","94","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","text/html; charset=UTF-8","200","OK","Indexable","","1c6975e7464f51b61289783a28c53782","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","fd10a6e169b8a2cf6bf1e0eb2e286061","88","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","text/html; charset=UTF-8","200","OK","Indexable","","5c01790a2e35dec6c651abb263481622","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","eb611a8b4f6fe045be757d4ad05246ed","97","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","text/html; charset=UTF-8","200","OK","Indexable","","90593ecf27df6f79748e362689f1537c","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/","text/html; charset=UTF-8","200","OK","Indexable","","6176ff55d9a433263a257292ca406e81","81","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","a25f4db074d9b3dc5be4fbd1f840d7f","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/","text/html; charset=UTF-8","200","OK","Indexable","","b3efd6355036975c9461d2f463f1d2d2","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","a047383c48cb2b349f35d15c44d1ef5e","93","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","d3f1463dbf4d27805dc12a373b761c06","81","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","f7603660e92f842f591d291104991f91","87","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/","text/html; charset=UTF-8","200","OK","Indexable","","fbfebb2486ba9767e533226e1860b6fe","84","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/","text/html; charset=UTF-8","200","OK","Indexable","","2fe6051025c73c6f1785e1103cd6ff83","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/","text/html; charset=UTF-8","200","OK","Indexable","","dadd9252c3662213c51439e7035c3c24","79","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","e80786b4662b95b45802381b7ea99906","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","3abdee95ec88c485607e6b0ed0b3826b","109","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/","text/html; charset=UTF-8","200","OK","Indexable","","b2747fb2a703a9fa84f27bbf7fcc20f3","79","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","fe1ce4c6e28aed07a59118ab8b4f237f","94","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","d2ea00eee955948b2062e32910ecfa4f","85","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/","text/html; charset=UTF-8","200","OK","Indexable","","2e8821d745a6308fa2f1166aaec8128f","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","55b725a787c688aa39c8d747c03f199d","97","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","b83b6d5aa49beeac23e727fdd05a5cfb","92","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2025/02/sauna-shc.png","image/png","200","OK","Indexable","","","82","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2025/02/sauna-shc.png"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/","text/html; charset=UTF-8","200","OK","Indexable","","6d0cf5c784d8795fa9c4e1165407114f","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/","text/html; charset=UTF-8","200","OK","Indexable","","1ae8ace7994332030485ab1eb0d59cc2","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/","text/html; charset=UTF-8","200","OK","Indexable","","1a57d7d3d6928788758463b44af0c04d","84","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/","text/html; charset=UTF-8","200","OK","Indexable","","90d240d36e5ce72567b29637b3761b18","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/","text/html; charset=UTF-8","200","OK","Indexable","","34e04fbf5544535615b0c15b4511094f","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/","text/html; charset=UTF-8","200","OK","Indexable","","218675cccc7792e416b5bbcfbdd0f33b","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/","text/html; charset=UTF-8","200","OK","Indexable","","78b2fe9d71568ee6dc843f6962e73b7b","77","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/","text/html; charset=UTF-8","200","OK","Indexable","","8ce5337981264f825a46d6fd811772c6","85","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/","text/html; charset=UTF-8","200","OK","Indexable","","aeb97a786b293af4b0cc424b761774e8","77","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","48fae8cd0ccf9493494d997e3e4a7be7","91","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/","text/html; charset=UTF-8","200","OK","Indexable","","389729745bbfbfaedc485e1320652fa3","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/","text/html; charset=UTF-8","200","OK","Indexable","","977bc3eff40e66f84da2827ad8a53d61","77","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","4f9a74047939dbc071da38cbb456f0d4","93","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","5ead33ac9dbeb27d2b982c73f9af4aa0","87","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/","text/html; charset=UTF-8","200","OK","Indexable","","7088259811b2e18be1ef7cd0f87e91f6","83","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","c52a49cc5925d1f844e66615e0bc17cf","94","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","6758594bb31e0b148b9db98d4c6e6a55","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","bbd3bca57cad79b053b475757796616e","85","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/","text/html; charset=UTF-8","200","OK","Indexable","","6b3387ca6e255484ad95d1df12ceb83c","73","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","52b303ff0e8e8b4cb0d180995208d397","92","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","89564f933385fa12e9e7bf52c608956b","96","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/","text/html; charset=UTF-8","200","OK","Indexable","","ff2d3102245ba3d381544bbbfca59d2e","90","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","69cf6809ad095f3d42d694a724d00005","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/","text/html; charset=UTF-8","200","OK","Indexable","","e586a6771e1c5811ffb653ccb2cb902c","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/"
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&bedrooms=&bathrooms=&village=&new=yes","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","38a4e389503965b8ea3c6164b174b7d4","137","","https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&bedrooms=&bathrooms=&village=&new=yes"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/","text/html; charset=UTF-8","200","OK","Indexable","","c6d7d77117b84c1018b858236921b8f","79","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","9e516cf58039e187cdac106a96d4015d","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/","text/html; charset=UTF-8","200","OK","Indexable","","1f00726c46dbc3197d15a3e5c2a12979","91","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/","text/html; charset=UTF-8","200","OK","Indexable","","afe65701296614722075c710b756444","83","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/","text/html; charset=UTF-8","200","OK","Indexable","","5f8bf9bdc03150dc48c4ef86d035e44b","90","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/","text/html; charset=UTF-8","200","OK","Indexable","","482a6d8de57ca23387b4fb18048eeb79","79","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/","text/html; charset=UTF-8","200","OK","Indexable","","178624c5ea412f4020b4eef3fdf44034","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","f137555fa560f651c578c31540186233","81","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/","text/html; charset=UTF-8","200","OK","Indexable","","5c012344898bbb44aa0544cd23f02b62","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","5f1febd603a12f4633a51bbdce1c80c8","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/","text/html; charset=UTF-8","200","OK","Indexable","","8b3c9df9078868f0b3cd2e18ce5e0d2f","75","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/","text/html; charset=UTF-8","200","OK","Indexable","","5443ac23ec0f2f9d727fc02f148b1d5d","75","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/","text/html; charset=UTF-8","200","OK","Indexable","","9960a18784c271eb65f881e3030488c5","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","237045219486ab082835ff1ff1b86e3f","87","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/"
