"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-5-bedrooms/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-cottage/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-post-office/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-tree-cottage/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-king-william-cottage/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-boathouse/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-crarves/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&village=&bedrooms=&bathrooms=&property=&special_offer=yes","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-paddock/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
